0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 15 55 55 55 57 56 4 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 0 1 1 1 1 3 0 0 0 0 0 45 45 25 25 25 4 57 57 4 4 4 4 4 4 54 4 4 4 4 4 4 4 4 4 1 1 1 4 4 3 4 4 4 4 4 9 4 4 9 4 4 4 4 4 4 3 4 4 3 3 3 3 4 3 4 4 4 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 3 3 4 4 4 4 4 4 4 5 13 4 4 0 23 23 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 3 3 3 3 4 4 4 4 3 3 3 3 3 5 3 5 5 5 5 5 5 5 5 5 5 5 4 5 5 5 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6 5 5 5 5 5 5 5 5 5 5 6 6 6 15 6 6 6 5 6 9 5 5 5 5 5 6 5 6 6 6 6 6 6 6 6 5 5 5 5 2 2 1 2 0 0 0 6 6 6 0 3 0 6 6 6 6 6 6 6 6 6 6 5 37 36 18 6 14 15 30 30 29 7 7 7 7 16 16 6 6 6 6 1 11 17 11 11 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 12 4 4 4 4 50 4 4 4 4 4 4 4 4 4 4 4 4 4 11 4 4 4 4 4 4 4 0 0 0 5 5 5 5 0 0 0 3 0 45 45 44 3 3 4 57 56 4 4 10 4 4 4 20 4 4 5 5 4 4 4 4 4 1 1 4 4 3 4 4 4 4 4 4 9 4 4 4 4 4 4 4 4 4 4 4 4 3 1 4 4 4 3 3 3 3 3 4 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 3 4 4 4 4 4 4 4 4 3 4 3 3 9 9 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 4 4 4 3 3 3 3 3 3 5 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 5 5 5 5 5 5 5 5 5 6 6 6 6 15 6 6 6 5 6 6 6 5 5 5 5 6 6 6 6 6 6 6 5 5 4 7 7 5 3 2 1 1 0 0 0 0 6 6 6 6 6 6 6 6 4 4 4 4 4 46 46 6 5 37 37 5 36 39 24 30 29 29 29 29 29 16 16 16 22 22 6 6 2 24 14 14 14 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 12 49 56 49 4 4 4 4 4 4 4 4 41 41 4 4 4 4 4 3 4 4 4 4 4 4 4 0 0 0 0 3 3 4 4 4 4 3 49 50 1 0 0 4 4 4 56 4 4 4 4 4 4 14 14 4 23 4 4 4 11 11 11 1 1 1 4 4 3 3 3 3 3 9 9 8 3 9 9 7 7 3 3 4 3 4 0 3 1 1 3 4 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 4 3 3 3 3 3 3 4 4 4 4 4 4 3 3 3 3 0 0 3 3 3 3 3 3 3 3 3 3 3 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 5 5 5 5 5 6 6 5 5 5 5 5 5 5 5 5 6 6 6 6 15 6 4 4 4 6 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 7 7 7 3 7 1 1 6 6 0 6 6 6 6 2 6 6 6 6 6 44 51 4 4 46 4 6 39 39 18 18 33 39 15 38 29 29 10 6 16 16 16 6 28 22 6 6 6 2 14 14 21 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 49 49 4 4 4 4 4 4 4 41 41 31 30 4 4 4 4 3 4 4 4 4 4 3 4 4 0 0 4 3 3 4 4 4 49 49 49 50 45 44 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 8 4 4 13 13 13 13 1 8 8 8 4 4 4 4 4 4 3 3 3 8 0 7 7 5 3 3 5 4 0 3 1 1 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 4 4 4 4 4 4 3 4 0 0 9 0 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 23 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 14 15 4 4 4 5 6 5 5 5 5 5 6 6 6 6 6 6 6 6 6 5 4 4 3 3 3 1 1 0 0 6 0 6 6 6 6 6 6 6 6 6 6 44 51 4 4 47 46 38 11 10 39 40 33 39 6 38 38 19 4 27 16 16 28 28 28 28 6 6 6 6 6 6 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 4 4 4 4 4 4 4 4 41 4 41 5 11 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 3 3 3 4 51 4 4 4 51 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 8 8 8 1 1 3 3 3 3 3 3 3 3 4 7 7 7 7 3 4 5 4 0 3 1 1 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 3 17 17 3 3 3 3 3 3 3 3 3 3 4 5 0 14 2 3 3 3 3 3 4 3 3 4 3 3 3 3 3 23 23 3 3 20 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 5 5 5 5 5 5 5 5 6 6 6 6 6 6 5 4 4 6 5 6 6 6 6 6 6 6 6 6 6 6 6 19 6 6 5 5 3 3 1 11 11 16 11 55 6 17 6 6 6 6 6 6 6 6 6 37 44 51 37 4 3 5 38 40 39 43 40 40 39 6 6 14 35 27 27 14 27 27 28 28 28 27 7 7 6 6 6 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 48 4 4 4 4 4 4 4 6 5 6 5 5 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 46 4 4 4 56 56 4 52 37 3 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 8 8 8 1 3 3 3 3 3 3 3 3 3 3 3 4 3 3 4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 4 4 4 9 4 3 3 3 3 3 3 3 3 3 4 4 4 3 2 3 3 3 3 3 4 3 3 4 3 3 4 4 3 3 4 3 3 17 4 4 4 4 3 3 3 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 5 4 4 4 4 6 6 6 6 6 6 6 6 6 6 6 6 50 5 6 5 29 29 12 1 13 25 16 11 55 6 17 6 6 51 51 6 6 6 6 37 37 37 18 37 4 4 4 38 40 39 11 6 11 11 6 6 17 17 27 6 6 27 6 28 28 28 27 7 7 7 7 6 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 4 4 5 5 4 4 4 4 4 4 4 4 6 5 10 5 8 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 4 4 4 56 56 56 52 4 4 4 4 4 4 4 4 4 4 4 3 4 4 10 15 4 4 4 4 4 6 6 8 8 8 4 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 2 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 4 4 4 4 9 4 3 3 3 3 3 3 3 3 4 5 5 4 4 2 3 3 3 4 4 4 3 4 4 3 3 3 3 3 13 5 22 3 4 4 4 4 4 3 4 3 3 3 3 3 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 5 5 5 5 5 5 5 5 5 6 6 6 6 6 9 5 5 5 5 5 6 6 6 3 6 6 6 6 6 6 6 6 6 6 6 6 5 19 18 18 18 13 16 16 13 11 11 11 6 6 15 14 14 6 4 37 37 37 40 37 37 4 4 4 6 33 22 11 11 10 11 6 6 17 6 6 6 6 6 11 11 15 15 4 4 7 7 6 6 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 52 4 4 4 4 4 4 4 5 11 10 10 4 5 4 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 17 17 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 0 0 4 4 4 4 4 6 4 3 8 3 4 4 4 4 1 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 1 3 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 3 4 3 4 4 4 8 3 3 3 3 3 3 3 4 4 4 4 4 4 2 2 3 4 4 4 4 4 4 4 3 3 4 4 14 14 13 3 3 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 5 5 5 5 5 5 5 5 5 6 6 6 6 6 5 5 5 5 5 5 6 6 6 6 6 6 6 6 7 6 6 6 6 6 6 6 5 19 19 18 18 25 16 16 13 45 45 10 15 15 15 14 14 14 4 4 12 40 26 26 26 4 4 4 4 33 1 11 11 10 11 17 6 6 7 2 6 26 11 11 11 5 5 5 4 6 7 7 6 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
